MYEAR	PROJ	ORDERER	SLABO	ALABO	SDATE	STIME	EDATE	ETIME	SHIPC	CRUISE_NO	SERNO	STATN	LATIT	LONGI	POSYS	WADEP	COMNT_VISIT	ADD_SMP	SMTYP	INSTRUMENT_ID	REFSK_SMP	REV_DATE	FILE_NAME	FILE_NAME_DATABASE	WINDIR	WINSP	AIRTEMP	AIRPRES	WEATH	CLOUD	WAVES	ICEOB
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-21	15:25			26DA	01/2018	0148		5745.06	01013.22	GPS								SBE09_0827_20180121_1525_26_01_0148.cnv	ctd_profile_20180121_26DA_0148.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-22	06:12			26DA	01/2018	0156		5841.41	01048.52	GPS								SBE09_0827_20180122_0612_26_01_0156.cnv	ctd_profile_20180122_26DA_0156.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-22	10:30			26DA	01/2018	0159		5834.48	01051.42	GPS								SBE09_0827_20180122_1030_26_01_0159.cnv	ctd_profile_20180122_26DA_0159.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-22	12:16			26DA	01/2018	0161		5831.45	01048.58	GPS								SBE09_0827_20180122_1216_26_01_0161.cnv	ctd_profile_20180122_26DA_0161.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-22	15:50			26DA	01/2018	0164		5824.85	01100.50	GPS								SBE09_0827_20180122_1550_26_01_0164.cnv	ctd_profile_20180122_26DA_0164.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-22	17:15			26DA	01/2018	0165		5829.76	01106.26	GPS								SBE09_0827_20180122_1715_26_01_0165.cnv	ctd_profile_20180122_26DA_0165.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-23	06:10			26DA	01/2018	0176		5749.79	01037.55	GPS								SBE09_0827_20180123_0610_26_01_0176.cnv	ctd_profile_20180123_26DA_0176.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-23	11:15			26DA	01/2018	0179		5806.89	01043.93	GPS								SBE09_0827_20180123_1115_26_01_0179.cnv	ctd_profile_20180123_26DA_0179.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-23	14:09			26DA	01/2018	0181		5818.19	01057.45	GPS								SBE09_0827_20180123_1409_26_01_0181.cnv	ctd_profile_20180123_26DA_0181.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-24	06:06			26DA	01/2018	0182		5739.48	01059.67	GPS								SBE09_0827_20180124_0606_26_01_0182.cnv	ctd_profile_20180124_26DA_0182.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-24	10:23			26DA	01/2018	0185		5727.43	01049.81	GPS								SBE09_0827_20180124_1023_26_01_0185.cnv	ctd_profile_20180124_26DA_0185.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-24	13:12			26DA	01/2018	0187		5722.10	01118.32	GPS								SBE09_0827_20180124_1312_26_01_0187.cnv	ctd_profile_20180124_26DA_0187.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-24	15:11			26DA	01/2018	0189		5719.18	01133.84	GPS								SBE09_0827_20180124_1511_26_01_0189.cnv	ctd_profile_20180124_26DA_0189.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-25	06:08			26DA	01/2018	0194		5613.32	01057.75	GPS								SBE09_0827_20180125_0608_26_01_0194.cnv	ctd_profile_20180125_26DA_0194.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-25	09:08			26DA	01/2018	0196		5626.34	01104.63	GPS								SBE09_0827_20180125_0908_26_01_0196.cnv	ctd_profile_20180125_26DA_0196.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-25	15:59			26DA	01/2018	0200		5624.27	01215.78	GPS								SBE09_0827_20180125_1559_26_01_0200.cnv	ctd_profile_20180125_26DA_0200.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-25	18:11			26DA	01/2018	0203		5620.82	01157.91	GPS								SBE09_0827_20180125_1811_26_01_0203.cnv	ctd_profile_20180125_26DA_0203.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-26	04:45			26DA	01/2018	0210		5640.14	01206.57	GPS								SBE09_0827_20180126_0445_26_01_0210.cnv	ctd_profile_20180126_26DA_0210.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-26	06:18			26DA	01/2018	0212		5637.61	01150.11	GPS								SBE09_0827_20180126_0618_26_01_0212.cnv	ctd_profile_20180126_26DA_0212.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-26	10:05			26DA	01/2018	0215		5648.38	01149.49	GPS								SBE09_0827_20180126_1005_26_01_0215.cnv	ctd_profile_20180126_26DA_0215.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-26	11:05			26DA	01/2018	0216		5654.49	01142.74	GPS								SBE09_0827_20180126_1105_26_01_0216.cnv	ctd_profile_20180126_26DA_0216.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-26	16:00			26DA	01/2018	0220		5710.60	01139.44	GPS								SBE09_0827_20180126_1600_26_01_0220.cnv	ctd_profile_20180126_26DA_0220.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-26	18:25			26DA	01/2018	0221		5705.76	01149.71	GPS								SBE09_0827_20180126_1825_26_01_0221.cnv	ctd_profile_20180126_26DA_0221.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-27	06:07			26DA	01/2018	0230		5700.99	01212.45	GPS								SBE09_0827_20180127_0606_26_01_0230.cnv	ctd_profile_20180127_26DA_0230.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-27	10:07			26DA	01/2018	0233		5712.63	01202.85	GPS								SBE09_0827_20180127_1007_26_01_0233.cnv	ctd_profile_20180127_26DA_0233.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-27	13:00			26DA	01/2018	0235		5711.50	01139.74	GPS								SBE09_0827_20180127_1300_26_01_0235.cnv	ctd_profile_20180127_26DA_0235.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-27	15:07			26DA	01/2018	0237		5712.10	01125.72	GPS								SBE09_0827_20180127_1507_26_01_0237.cnv	ctd_profile_20180127_26DA_0237.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-28	06:12			26DA	01/2018	0241		5654.47	01215.28	GPS								SBE09_0827_20180128_0612_26_01_0241.cnv	ctd_profile_20180128_26DA_0241.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-28	09:53			26DA	01/2018	0244		5648.67	01213.72	GPS								SBE09_0827_20180128_0953_26_01_0244.cnv	ctd_profile_20180128_26DA_0244.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-28	13:05			26DA	01/2018	0246		5633.29	01234.19	GPS								SBE09_0827_20180128_1305_26_01_0246.cnv	ctd_profile_20180128_26DA_0246.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-28	15:40			26DA	01/2018	0248		5621.59	01234.50	GPS								SBE09_0827_20180128_1540_26_01_0248.cnv	ctd_profile_20180128_26DA_0248.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-29	06:08			26DA	01/2018	0251		5754.44	01110.70	GPS								SBE09_0827_20180129_0608_26_01_0251.cnv	ctd_profile_20180129_26DA_0251.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-29	09:52			26DA	01/2018	0254		5749.78	01100.66	GPS								SBE09_0827_20180129_0952_26_01_0254.cnv	ctd_profile_20180129_26DA_0254.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-29	10:28			26DA	01/2018	0255		5750.58	01057.48	GPS								SBE09_0827_20180129_1028_26_01_0255.cnv	ctd_profile_20180129_26DA_0255.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-29	15:50			26DA	01/2018	0258		5801.60	01109.26	GPS								SBE09_0827_20180129_1550_26_01_0258.cnv	ctd_profile_20180129_26DA_0258.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-01-30	06:08			26DA	01/2018	0263		5819.66	01050.31	GPS								SBE09_0827_20180130_0607_26_01_0263.cnv	ctd_profile_20180130_26DA_0263.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-25	06:03			26DA	02/2018	0301		5535.38	01435.99	GPS								SBE09_0827_20180225_0602_26_01_0301.cnv	ctd_profile_20180225_26DA_0301.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-25	08:16			26DA	02/2018	0303		5539.19	01432.87	GPS								SBE09_0827_20180225_0815_26_01_0303.cnv	ctd_profile_20180225_26DA_0303.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-25	10:11			26DA	02/2018	0305		5541.74	01424.67	GPS								SBE09_0827_20180225_1011_26_01_0305.cnv	ctd_profile_20180225_26DA_0305.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-25	13:46			26DA	02/2018	0307		5540.81	01429.86	GPS								SBE09_0827_20180225_1346_26_01_0307.cnv	ctd_profile_20180225_26DA_0307.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-25	16:38			26DA	02/2018	0310		5540.22	01446.49	GPS								SBE09_0827_20180225_1637_26_01_0310.cnv	ctd_profile_20180225_26DA_0310.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-26	06:14			26DA	02/2018	0311		5540.99	01449.68	GPS								SBE09_0827_20180226_0613_26_01_0311.cnv	ctd_profile_20180226_26DA_0311.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-26	09:40			26DA	02/2018	0314		5540.41	01508.41	GPS								SBE09_0827_20180226_0939_26_01_0314.cnv	ctd_profile_20180226_26DA_0314.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-26	11:42			26DA	02/2018	0316		5545.15	01520.26	GPS								SBE09_0827_20180226_1141_26_01_0316.cnv	ctd_profile_20180226_26DA_0316.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-26	12:09			26DA	02/2018	0317		5544.91	01522.62	GPS								SBE09_0827_20180226_1209_26_01_0317.cnv	ctd_profile_20180226_26DA_0317.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-26	16:40			26DA	02/2018	0320		5539.34	01548.40	GPS								SBE09_0827_20180226_1640_26_01_0320.cnv	ctd_profile_20180226_26DA_0320.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-27	06:02			26DA	02/2018	0321		5611.75	01925.18	GPS								SBE09_0827_20180227_0602_26_01_0321.cnv	ctd_profile_20180227_26DA_0321.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-27	07:03			26DA	02/2018	0323		5607.63	01928.79	GPS								SBE09_0827_20180227_0702_26_01_0323.cnv	ctd_profile_20180227_26DA_0323.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-27	11:18			26DA	02/2018	0326		5608.31	01950.99	GPS								SBE09_0827_20180227_1117_26_01_0326.cnv	ctd_profile_20180227_26DA_0326.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-27	12:04			26DA	02/2018	0327		5607.30	01955.13	GPS								SBE09_0827_20180227_1204_26_01_0327.cnv	ctd_profile_20180227_26DA_0327.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-28	06:03			26DA	02/2018	0329		5702.96	01750.48	GPS								SBE09_0827_20180228_0602_26_01_0329.cnv	ctd_profile_20180228_26DA_0329.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-28	09:05			26DA	02/2018	0331		5700.75	01755.58	GPS								SBE09_0827_20180228_0904_26_01_0331.cnv	ctd_profile_20180228_26DA_0331.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-02-28	11:19			26DA	02/2018	0333		5701.87	01754.21	GPS								SBE09_0827_20180228_1118_26_01_0333.cnv	ctd_profile_20180228_26DA_0333.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-01	05:39			26DA	02/2018	0335		5714.81	01905.90	GPS								SBE09_0827_20180301_0538_26_01_0335.cnv	ctd_profile_20180301_26DA_0335.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-01	09:20			26DA	02/2018	0337		5717.08	01900.53	GPS								SBE09_0827_20180301_0920_26_01_0337.cnv	ctd_profile_20180301_26DA_0337.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-01	12:11			26DA	02/2018	0339		5720.98	01910.28	GPS								SBE09_0827_20180301_1210_26_01_0339.cnv	ctd_profile_20180301_26DA_0339.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-01	16:09			26DA	02/2018	0342		5719.48	01903.95	GPS								SBE09_0827_20180301_1608_26_01_0342.cnv	ctd_profile_20180301_26DA_0342.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-02	06:08			26DA	02/2018	0343		5741.70	01924.27	GPS								SBE09_0827_20180302_0607_26_01_0343.cnv	ctd_profile_20180302_26DA_0343.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-02	11:22			26DA	02/2018	0346		5734.79	01910.22	GPS								SBE09_0827_20180302_1122_26_01_0346.cnv	ctd_profile_20180302_26DA_0346.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-02	12:54			26DA	02/2018	0347		5728.84	01915.77	GPS								SBE09_0827_20180302_1254_26_01_0347.cnv	ctd_profile_20180302_26DA_0347.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-03	05:51			26DA	02/2018	0349		5641.90	01701.22	GPS								SBE09_0827_20180303_0551_26_01_0349.cnv	ctd_profile_20180303_26DA_0349.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-03	07:38			26DA	02/2018	0351		5638.69	01700.72	GPS								SBE09_0827_20180303_0738_26_01_0351.cnv	ctd_profile_20180303_26DA_0351.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-03	15:54			26DA	02/2018	0354		5603.29	01723.73	GPS								SBE09_0827_20180303_1553_26_01_0354.cnv	ctd_profile_20180303_26DA_0354.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-04	05:48			26DA	02/2018	0355		5541.27	01453.09	GPS								SBE09_0827_20180304_0547_26_01_0355.cnv	ctd_profile_20180304_26DA_0355.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-04	07:30			26DA	02/2018	0357		5542.87	01443.84	GPS								SBE09_0827_20180304_0730_26_01_0357.cnv	ctd_profile_20180304_26DA_0357.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-04	09:25			26DA	02/2018	0359		5540.71	01428.73	GPS								SBE09_0827_20180304_0925_26_01_0359.cnv	ctd_profile_20180304_26DA_0359.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-04	11:33			26DA	02/2018	0361		5541.16	01423.32	GPS								SBE09_0827_20180304_1133_26_01_0361.cnv	ctd_profile_20180304_26DA_0361.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-04	15:22			26DA	02/2018	0364		5541.77	01424.99	GPS								SBE09_0827_20180304_1521_26_01_0364.cnv	ctd_profile_20180304_26DA_0364.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-05	05:34			26DA	02/2018	0365		5527.88	01431.50	GPS								SBE09_0827_20180305_0534_26_01_0365.cnv	ctd_profile_20180305_26DA_0365.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-05	11:21			26DA	02/2018	0368		5512.68	01334.13	GPS								SBE09_0827_20180305_1121_26_01_0368.cnv	ctd_profile_20180305_26DA_0368.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-03-05	13:21			26DA	02/2018	0370		5513.14	01315.84	GPS								SBE09_0827_20180305_1321_26_01_0370.cnv	ctd_profile_20180305_26DA_0370.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-20	13:26			26DA	04/2018	0801		5815.59	01125.85	GPS								SBE09_0827_20180820_1323_26_01_0801.cnv	ctd_profile_20180820_26DA_0801.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-21	04:07			26DA	08/2018	0820		5849.11	01013.46	GPS								SBE09_0827_20180821_0404_26_01_0820.cnv	ctd_profile_20180821_26DA_0820.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-21	09:26			26DA	08/2018	0822		5836.84	01034.91	GPS								SBE09_0827_20180821_0924_26_01_0822.cnv	ctd_profile_20180821_26DA_0822.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-21	13:05			26DA	08/2018	0825		5827.27	01031.54	GPS								SBE09_0827_20180821_1303_26_01_0825.cnv	ctd_profile_20180821_26DA_0825.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-21	15:29			26DA	08/2018	0827		5824.25	01046.02	GPS								SBE09_0827_20180821_1527_26_01_0827.cnv	ctd_profile_20180821_26DA_0827.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-22	04:31			26DA	08/2018	0839		5736.82	00906.33	GPS								SBE09_0827_20180822_0429_26_01_0839.cnv	ctd_profile_20180822_26DA_0839.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-22	07:51			26DA	08/2018	0842		5729.48	00903.19	GPS								SBE09_0827_20180822_0749_26_01_0842.cnv	ctd_profile_20180822_26DA_0842.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-22	09:32			26DA	08/2018	0844		5730.56	00851.37	GPS								SBE09_0827_20180822_0930_26_01_0844.cnv	ctd_profile_20180822_26DA_0844.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-22	11:41			26DA	08/2018	0846		5725.37	00832.44	GPS								SBE09_0827_20180822_1138_26_01_0846.cnv	ctd_profile_20180822_26DA_0846.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-22	13:47			26DA	08/2018	0848		5717.00	00839.15	GPS								SBE09_0827_20180822_1345_26_01_0848.cnv	ctd_profile_20180822_26DA_0848.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-23	04:04			26DA	08/2018	0861		5731.69	00835.23	GPS								SBE09_0827_20180823_0402_26_01_0861.cnv	ctd_profile_20180823_26DA_0861.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-23	09:18			26DA	08/2018	0864		5735.92	00915.17	GPS								SBE09_0827_20180823_0916_26_01_0864.cnv	ctd_profile_20180823_26DA_0864.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-23	12:03			26DA	08/2018	0866		5746.02	00949.32	GPS								SBE09_0827_20180823_1200_26_01_0866.cnv	ctd_profile_20180823_26DA_0866.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-23	13:52			26DA	08/2018	0868		5754.44	00955.38	GPS								SBE09_0827_20180823_1350_26_01_0868.cnv	ctd_profile_20180823_26DA_0868.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-23	16:41			26DA	08/2018	0870		5800.51	00949.63	GPS								SBE09_0827_20180823_1639_26_01_0870.cnv	ctd_profile_20180823_26DA_0870.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-24	04:21			26DA	08/2018	0881		5801.54	00944.27	GPS								SBE09_0827_20180824_0419_26_01_0881.cnv	ctd_profile_20180824_26DA_0881.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-24	10:12			26DA	08/2018	0884		5800.68	01051.47	GPS								SBE09_0827_20180824_1010_26_01_0884.cnv	ctd_profile_20180824_26DA_0884.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-24	13:36			26DA	08/2018	0886		5748.76	01059.04	GPS								SBE09_0827_20180824_1334_26_01_0886.cnv	ctd_profile_20180824_26DA_0886.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-24	15:36			26DA	08/2018	0888		5738.67	01100.34	GPS								SBE09_0827_20180824_1533_26_01_0888.cnv	ctd_profile_20180824_26DA_0888.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-25	04:29			26DA	08/2018	0889		5738.22	01120.89	GPS								SBE09_0827_20180825_0426_26_01_0889.cnv	ctd_profile_20180825_26DA_0889.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-25	07:58			26DA	08/2018	0892		5746.36	01117.56	GPS								SBE09_0827_20180825_0756_26_01_0892.cnv	ctd_profile_20180825_26DA_0892.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-25	10:05			26DA	08/2018	0893		5805.09	01107.73	GPS								SBE09_0827_20180825_1003_26_01_0893.cnv	ctd_profile_20180825_26DA_0893.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-25	12:31			26DA	08/2018	0895		5820.12	01101.40	GPS								SBE09_0827_20180825_1228_26_01_0895.cnv	ctd_profile_20180825_26DA_0895.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-26	04:07			26DA	08/2018	0897		5736.56	01108.61	GPS								SBE09_0827_20180826_0405_26_01_0897.cnv	ctd_profile_20180826_26DA_0897.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-26	06:51			26DA	08/2018	0899		5733.18	01105.47	GPS								SBE09_0827_20180826_0649_26_01_0899.cnv	ctd_profile_20180826_26DA_0899.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-26	09:03			26DA	08/2018	0901		5725.67	01048.71	GPS								SBE09_0827_20180826_0900_26_01_0901.cnv	ctd_profile_20180826_26DA_0901.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-26	11:57			26DA	08/2018	0903		5724.65	01119.53	GPS								SBE09_0827_20180826_1155_26_01_0903.cnv	ctd_profile_20180826_26DA_0903.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-26	15:42			26DA	08/2018	0906		5711.52	01126.37	GPS								SBE09_0827_20180826_1540_26_01_0906.cnv	ctd_profile_20180826_26DA_0906.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-27	04:00			26DA	08/2018	0907		5612.85	01057.83	GPS								SBE09_0827_20180827_0358_26_01_0907.cnv	ctd_profile_20180827_26DA_0907.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-27	06:21			26DA	08/2018	0909		5626.73	01105.19	GPS								SBE09_0827_20180827_0618_26_01_0909.cnv	ctd_profile_20180827_26DA_0909.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-27	11:30			26DA	08/2018	0913		5621.04	01158.40	GPS								SBE09_0827_20180827_1127_26_01_0913.cnv	ctd_profile_20180827_26DA_0913.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-27	13:38			26DA	08/2018	0915		5621.94	01215.68	GPS								SBE09_0827_20180827_1336_26_01_0915.cnv	ctd_profile_20180827_26DA_0915.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-27	15:55			26DA	08/2018	0917		5621.59	01232.65	GPS								SBE09_0827_20180827_1552_26_01_0917.cnv	ctd_profile_20180827_26DA_0917.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-27	18:35			26DA	08/2018	0918		5640.05	01206.76	GPS								SBE09_0827_20180827_1833_26_01_0918.cnv	ctd_profile_20180827_26DA_0918.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-28	04:41			26DA	08/2018	0919		5638.51	01150.20	GPS								SBE09_0827_20180828_0438_26_01_0919.cnv	ctd_profile_20180828_26DA_0919.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-28	08:34			26DA	08/2018	0922		5648.46	01149.45	GPS								SBE09_0827_20180828_0832_26_01_0922.cnv	ctd_profile_20180828_26DA_0922.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-28	09:28			26DA	08/2018	0923		5654.13	01143.12	GPS								SBE09_0827_20180828_0925_26_01_0923.cnv	ctd_profile_20180828_26DA_0923.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-28	12:15			26DA	08/2018	0925		5705.51	01149.26	GPS								SBE09_0827_20180828_1213_26_01_0925.cnv	ctd_profile_20180828_26DA_0925.txt								
2018	BAS	HAV, SMHI	SMHI	SMHI	2018-08-28	15:59			26DA	08/2018	0928		5711.61	01139.47	GPS								SBE09_0827_20180828_1556_26_01_0928.cnv	ctd_profile_20180828_26DA_0928.txt								
